days_to_detection,t_latent,t_incubation,t_post_incubation,tested_positive,expressed_symptoms,time_removed,symptomatic,vaccinated,FoI
3,0.1,3.03031107289457,5.87569170169598,0,1,263170.9,1,0,3.26819200649921e-06
5.6,0.1,4.07232915933102,6.97460171488316,1,0,263175,0,0,5.66529134467718e-05
6.39999999999999,0.1,8.82023065538388,9.07218624239177,1,0,263438,1,0,0.000230852066869883
4.5,0.1,5.38159492039126,5.67023237054692,1,0,263819,1,0,0.000302878090353212
3.7,0.1,3.76169140094702,7.42782468006037,0,1,263976.2,1,0,2.11900205170836e-10
5.3,0.1,5.77804190876628,6.42505062904458,1,0,264234,1,0,0.00053374067104207
4.4,0.1,5.34148830219637,5.28403375338701,1,0,265919,1,0,0.513870672493666
5.5,0.1,6.54128096925792,7.52062003699109,1,0,267673,0,0,4.81371617895613
6.79999999999999,0.1,8.65165465611924,5.61816798138798,1,0,267678,1,0,3.39158384096195e-09
3.4,0.1,3.47439954738915,7.6226225281816,0,1,269675.8,1,0,0.00405907584790799
5.6,0.1,5.65648704235882,7.584594408155,0,1,269968.4,1,0,0.286444895272446
4.3,0.1,4.30475560058867,6.97361938356913,0,1,270440.8,1,0,1.08200346612594e-10
4.9,0.1,4.2802439177115,5.2321849455912,1,0,270465,0,0,0.00201860391081429
3.4,0.1,3.49330118388569,5.70248730909025,0,1,270669.5,1,0,4.66972611252128e-07
3.2,0.1,3.26481787946894,9.5083982040233,0,1,271823.1,1,0,0.79032688449637
3.3,0.1,9.82817183316099,7.35557297449621,1,0,271972,0,0,5.79293655732075e-09
2.2,0.1,2.20137526409864,8.9717657271063,0,1,272077.1,1,0,0.0246964290369777
5.99999999999999,0.1,4.40312743613075,8.33860740756146,1,0,274248,0,0,0.768422220893113
6.39999999999999,0.1,8.29483358732228,8.85162201419117,1,0,274251,0,0,0.00095467827806101
8.49999999999999,0.1,11.1503234678792,5.91902325475673,1,0,277069,1,0,1.03864798213566e-06
6.39999999999999,0.1,8.40139824115967,6.69132493292195,1,0,277531,1,0,0.0330229876083176
6.09999999999999,0.1,2.81615070270728,6.34443799582292,1,0,279781,0,0,0.00413476504486799
4.4,0.1,5.0127560354953,6.9014409256362,1,0,281582,1,0,1.046408969179
6.09999999999999,0.1,6.43950132905019,8.38497136469239,1,0,282320,0,0,5.23853899850006e-22
3.3,0.1,3.34767628077182,7.47395871362692,0,1,282342,1,0,5.49001044561577e-14
3.8,0.1,3.53402243080449,7.09144216861067,1,0,284489,0,0,0.00456047937978178
4.4,0.1,4.43348840014039,9.76664127477893,0,1,284803.8,1,0,2.92838325677196
2.9,0.1,2.91751071598989,6.19878350955381,0,1,285924.3,1,0,5.84834030549497
8.09999999999999,0.1,3.02192178083931,5.8916627696522,1,0,286500,0,0,1.32811221782122e-06
3.2,0.1,3.22884986731532,7.91447014561049,0,1,286999.9,1,0,2.88460485203606e-06
3.8,0.1,4.4233038731444,9.1276515661486,1,0,287650,1,0,0.502967250346955
5.1,0.1,5.12729742863301,7.72369760639152,1,0,290580,0,0,0.641340569108944
6.79999999999999,0.1,5.20853743128295,7.38518311178113,1,0,290582,0,0,0.0801617930203847
2.1,0.1,2.14770280096497,5.0221824806544,0,1,291770.3,1,0,3.4399010826509e-08
5.1,0.1,5.1223997113073,9.43927957670271,0,1,294265.5,1,0,0.0580278407870889
5.4,0.1,5.43180350220607,8.19684181214216,0,1,295989.3,1,0,2.10003698856688e-13
3.1,0.1,3.17151557908647,5.75257159454095,0,1,296906.7,1,0,0.0522802315432426
